EVENT_NO_TRIP,EVENT_NO_STOP,OPD_DATE,VEHICLE_ID,METERS,ACT_TIME,GPS_LONGITUDE,GPS_LATITUDE,GPS_SATELLITES,GPS_HDOP
259172598,259172655,15FEB2023:00:00:00,4223,35816,27865,-122.656848,45.50214,12,0.7
259172598,259172655,15FEB2023:00:00:00,4223,35844,27870,-122.656842,45.502395,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,35880,27875,-122.656818,45.50272,12,1
259172598,259172655,15FEB2023:00:00:00,4223,35922,27880,-122.656802,45.503103,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,35963,27885,-122.656793,45.503477,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,36004,27890,-122.656788,45.503852,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,36044,27895,-122.656783,45.504222,12,0.7
259172598,259172655,15FEB2023:00:00:00,4223,36085,27900,-122.656852,45.504585,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,36123,27905,-122.657195,45.50484,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,36158,27910,-122.657637,45.504907,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,36193,27915,-122.658087,45.504908,12,0.7
259172598,259172655,15FEB2023:00:00:00,4223,36225,27920,-122.658505,45.504898,12,0.6
259172598,259172655,15FEB2023:00:00:00,4223,36244,27924,-122.658737,45.504935,12,1
259172598,259172655,15FEB2023:00:00:00,4223,36278,27930,-122.658827,45.505233,12,0.9
259172598,259172655,15FEB2023:00:00:00,4223,36313,27935,-122.65881,45.505557,12,0.8
259172598,259172656,15FEB2023:00:00:00,4223,36396,27946,-122.659395,45.506137,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36442,27951,-122.659907,45.50633,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36486,27956,-122.660438,45.506463,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36525,27961,-122.660938,45.506528,12,0.7
259172598,259172656,15FEB2023:00:00:00,4223,36559,27966,-122.661378,45.50654,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36582,27971,-122.661675,45.506535,12,0.7
259172598,259172656,15FEB2023:00:00:00,4223,36586,27976,-122.661738,45.506537,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36586,27977,-122.661738,45.506537,12,0.7
259172598,259172656,15FEB2023:00:00:00,4223,36586,27981,-122.661738,45.506537,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36587,27983,-122.661738,45.506537,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36591,27986,-122.661792,45.506537,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36619,27991,-122.662143,45.506533,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36653,27996,-122.662572,45.506543,12,0.7
259172598,259172656,15FEB2023:00:00:00,4223,36683,28001,-122.662958,45.506552,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36703,28006,-122.663218,45.506557,12,0.6
259172598,259172656,15FEB2023:00:00:00,4223,36734,28011,-122.663605,45.506563,12,0.7
259172598,259172657,15FEB2023:00:00:00,4223,36774,28016,-122.664125,45.506577,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,36817,28021,-122.664652,45.506492,12,0.7
259172598,259172657,15FEB2023:00:00:00,4223,36861,28026,-122.665087,45.506235,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,36911,28031,-122.665543,45.505922,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,36965,28036,-122.666037,45.505587,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,37018,28041,-122.666535,45.505257,12,0.7
259172598,259172657,15FEB2023:00:00:00,4223,37069,28046,-122.66703,45.50494,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,37118,28051,-122.667493,45.50464,12,0.7
259172598,259172657,15FEB2023:00:00:00,4223,37170,28056,-122.667978,45.504323,12,0.7
259172598,259172657,15FEB2023:00:00:00,4223,37226,28061,-122.668507,45.503977,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,37281,28066,-122.669033,45.503635,12,0.7
259172598,259172657,15FEB2023:00:00:00,4223,37336,28071,-122.66957,45.503312,12,0.6
259172598,259172657,15FEB2023:00:00:00,4223,37386,28076,-122.670143,45.503082,12,0.6
259172598,259172666,15FEB2023:00:00:00,4223,40073,28717,-122.678557,45.519068,12,1.1
259172598,259172666,15FEB2023:00:00:00,4223,40093,28722,-122.678428,45.519233,12,0.7
259172598,259172666,15FEB2023:00:00:00,4223,40112,28727,-122.678343,45.519395,12,0.8
259172598,259172666,15FEB2023:00:00:00,4223,40121,28732,-122.678293,45.51949,12,0.7
259172598,259172667,15FEB2023:00:00:00,4223,40185,28852,-122.678047,45.520053,12,1.2
259172598,259172667,15FEB2023:00:00:00,4223,40222,28857,-122.677878,45.520367,12,0.9
259172598,259172667,15FEB2023:00:00:00,4223,40256,28862,-122.67772,45.520658,12,0.8
259172598,259172667,15FEB2023:00:00:00,4223,40289,28867,-122.677555,45.520933,11,0.9
259172598,259172667,15FEB2023:00:00:00,4223,40318,28872,-122.677422,45.521182,9,2.7
259172598,259172667,15FEB2023:00:00:00,4223,40351,28877,-122.677267,45.521467,12,1.1
259172598,259172667,15FEB2023:00:00:00,4223,40388,28882,-122.677095,45.521772,12,0.8
259172598,259172667,15FEB2023:00:00:00,4223,40421,28887,-122.676945,45.522053,11,0.9
259172598,259172667,15FEB2023:00:00:00,4223,40451,28892,-122.676792,45.522298,12,1.1
259172598,259172667,15FEB2023:00:00:00,4223,40476,28897,-122.67662,45.522492,12,1.2
259172598,259172667,15FEB2023:00:00:00,4223,40493,28902,-122.67652,45.52263,12,0.8
259172598,259172668,15FEB2023:00:00:00,4223,40512,28997,-122.676378,45.522765,12,0.9
259172598,259172668,15FEB2023:00:00:00,4223,40537,29002,-122.676353,45.522995,12,0.9
259172598,259172668,15FEB2023:00:00:00,4223,40564,29007,-122.676357,45.523242,12,1.6
259172598,259172668,15FEB2023:00:00:00,4223,40584,29012,-122.67638,45.52344,12,0.8
259172598,259172668,15FEB2023:00:00:00,4223,40591,29017,-122.676403,45.52352,11,1.2
259172598,259172669,15FEB2023:00:00:00,4223,40604,29032,-122.676442,45.523643,12,1.2
259172598,259172669,15FEB2023:00:00:00,4223,40624,29037,-122.67647,45.523832,12,0.8
259172598,259172669,15FEB2023:00:00:00,4223,40644,29042,-122.676482,45.524017,12,0.8
259172598,259172669,15FEB2023:00:00:00,4223,40657,29047,-122.676485,45.524147,12,0.8
259172598,259172669,15FEB2023:00:00:00,4223,40663,29052,-122.676485,45.524205,12,0.7
259172598,259172669,15FEB2023:00:00:00,4223,40668,29057,-122.676483,45.524247,12,1
259172598,259172670,15FEB2023:00:00:00,4223,40681,29072,-122.676483,45.52435,12,1.6
259172598,259172670,15FEB2023:00:00:00,4223,40709,29077,-122.676465,45.524607,12,0.9
259172598,259172670,15FEB2023:00:00:00,4223,40734,29082,-122.676448,45.524833,12,1
259172598,259172670,15FEB2023:00:00:00,4223,40762,29087,-122.676463,45.52509,11,1.6
259172598,259172670,15FEB2023:00:00:00,4223,40790,29092,-122.676467,45.525343,10,1.2
259172598,259172670,15FEB2023:00:00:00,4223,40812,29097,-122.676467,45.525558,12,0.8
259172598,259172670,15FEB2023:00:00:00,4223,40819,29102,-122.676475,45.52562,12,1.2
259172598,259172671,15FEB2023:00:00:00,4223,40850,29107,-122.676505,45.525883,12,1.6
259172598,259172671,15FEB2023:00:00:00,4223,40893,29112,-122.676513,45.526277,12,0.8
259172598,259172671,15FEB2023:00:00:00,4223,40916,29117,-122.676538,45.526507,12,1.6
259172598,259172671,15FEB2023:00:00:00,4223,40940,29122,-122.676798,45.526627,12,0.9
259172598,259172671,15FEB2023:00:00:00,4223,40972,29127,-122.67726,45.5266,12,0.8
259172598,259172671,15FEB2023:00:00:00,4223,40979,29132,-122.677375,45.526588,12,0.7
259172598,259172671,15FEB2023:00:00:00,4223,40990,29137,-122.677518,45.526605,12,0.8
259172598,259172671,15FEB2023:00:00:00,4223,40998,29142,-122.67758,45.526675,12,2
259172598,259172671,15FEB2023:00:00:00,4223,41019,29147,-122.6776,45.526853,12,0.8
259172598,259172671,15FEB2023:00:00:00,4223,41044,29152,-122.677595,45.527092,12,2.6
259172598,259172671,15FEB2023:00:00:00,4223,41065,29157,-122.677585,45.527265,11,0.9
259172598,259172671,15FEB2023:00:00:00,4223,41097,29162,-122.677568,45.527555,12,0.7
259172598,259172671,15FEB2023:00:00:00,4223,41113,29167,-122.677538,45.527728,12,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41146,29202,-122.677548,45.527987,10,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41194,29207,-122.677597,45.52841,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41253,29212,-122.677623,45.528945,12,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41310,29217,-122.677643,45.529488,11,0.7
259172598,259172672,15FEB2023:00:00:00,4223,41358,29222,-122.677468,45.529893,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41419,29227,-122.676883,45.530248,12,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41487,29232,-122.676178,45.530607,12,0.9
259172598,259172672,15FEB2023:00:00:00,4223,41555,29237,-122.675475,45.530973,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41622,29242,-122.674805,45.531358,11,1.1
259172598,259172672,15FEB2023:00:00:00,4223,41687,29247,-122.674137,45.531732,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41750,29252,-122.6735,45.532097,10,0.7
259172598,259172672,15FEB2023:00:00:00,4223,41812,29257,-122.67288,45.532457,11,0.7
259172598,259172672,15FEB2023:00:00:00,4223,41866,29262,-122.67231,45.532775,11,0.7
259172598,259172672,15FEB2023:00:00:00,4223,41907,29267,-122.671867,45.533007,11,0.7
259172598,259172672,15FEB2023:00:00:00,4223,41927,29272,-122.671623,45.533125,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41935,29277,-122.671547,45.53317,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,41963,29282,-122.671292,45.533307,11,0.8
259172598,259172672,15FEB2023:00:00:00,4223,42004,29287,-122.67089,45.533528,11,0.7
259172598,259172672,15FEB2023:00:00:00,4223,42050,29292,-122.670422,45.533797,9,1.1
259172598,259172672,15FEB2023:00:00:00,4223,42103,29297,-122.669913,45.534098,11,0.7
259172598,259172672,15FEB2023:00:00:00,4223,42153,29302,-122.669355,45.53434,11,0.7
259172598,259172673,15FEB2023:00:00:00,4223,42199,29307,-122.668742,45.534365,11,0.7
259172598,259172673,15FEB2023:00:00:00,4223,42229,29312,-122.668317,45.534367,11,0.9
259172598,259172673,15FEB2023:00:00:00,4223,42234,29317,-122.668212,45.534368,11,0.7
259172598,259172673,15FEB2023:00:00:00,4223,42234,29322,-122.668212,45.534368,11,0.9
259172598,259172673,15FEB2023:00:00:00,4223,42235,29323,-122.668212,45.534368,11,0.9
259172598,259172673,15FEB2023:00:00:00,4223,42241,29327,-122.668138,45.534368,11,1.1
259172598,259172673,15FEB2023:00:00:00,4223,42246,29332,-122.66806,45.534365,11,0.7
259172598,259172674,15FEB2023:00:00:00,4223,42248,29347,-122.668025,45.534362,10,0.8
259172598,259172674,15FEB2023:00:00:00,4223,42272,29352,-122.667707,45.53436,11,0.9
259172598,259172674,15FEB2023:00:00:00,4223,42308,29357,-122.667243,45.53435,11,0.8
259172598,259172674,15FEB2023:00:00:00,4223,42328,29362,-122.666995,45.534343,11,0.9
259172598,259172675,15FEB2023:00:00:00,4223,42374,29402,-122.666385,45.534347,11,0.7
259172598,259172675,15FEB2023:00:00:00,4223,42399,29407,-122.666065,45.534345,12,0.6
259172598,259172675,15FEB2023:00:00:00,4223,42428,29412,-122.665685,45.534348,12,0.7
259172598,259172675,15FEB2023:00:00:00,4223,42465,29417,-122.665193,45.534347,12,0.7
259172598,259172675,15FEB2023:00:00:00,4223,42507,29422,-122.66466,45.534335,12,0.7
259172598,259172675,15FEB2023:00:00:00,4223,42540,29427,-122.664233,45.534307,12,0.6
259172598,259172675,15FEB2023:00:00:00,4223,42556,29432,-122.664037,45.534295,12,0.7
259172598,259172676,15FEB2023:00:00:00,4223,42602,29452,-122.663432,45.534303,12,0.6
259172598,259172676,15FEB2023:00:00:00,4223,42634,29457,-122.66301,45.534318,12,0.6
259172598,259172676,15FEB2023:00:00:00,4223,42675,29462,-122.662482,45.534332,12,0.6
259172598,259172676,15FEB2023:00:00:00,4223,42717,29467,-122.661935,45.53433,12,0.7
259172598,259172707,15FEB2023:00:00:00,4223,48935,30541,-122.638152,45.571777,12,0.7
259172598,259172707,15FEB2023:00:00:00,4223,48935,30544,-122.638152,45.571777,12,0.7
259172598,259172707,15FEB2023:00:00:00,4223,48939,30546,-122.638152,45.571795,12,0.7
259172598,259172707,15FEB2023:00:00:00,4223,48964,30551,-122.638168,45.572008,12,0.9
259172598,259172707,15FEB2023:00:00:00,4223,48979,30556,-122.638173,45.572138,12,0.7
259172598,259172708,15FEB2023:00:00:00,4223,49024,30566,-122.638218,45.572565,12,0.7
259172598,259172708,15FEB2023:00:00:00,4223,49039,30571,-122.6384,45.57263,12,0.8
259172598,259172708,15FEB2023:00:00:00,4223,49046,30576,-122.638522,45.572635,12,0.7
259172598,259172708,15FEB2023:00:00:00,4223,49046,30579,-122.638533,45.572633,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49136,31990,-122.639682,45.572772,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49153,31995,-122.639892,45.572825,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49168,32000,-122.64007,45.572878,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49191,32005,-122.640345,45.57297,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49214,32010,-122.640618,45.573038,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49239,32015,-122.640953,45.573043,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49264,32020,-122.641202,45.572868,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49297,32025,-122.641335,45.572588,12,0.7
259172710,259172712,15FEB2023:00:00:00,4223,49332,32030,-122.641382,45.572275,12,0.8
259172710,259172712,15FEB2023:00:00:00,4223,49358,32035,-122.641387,45.572037,12,0.9
259172710,259172712,15FEB2023:00:00:00,4223,49365,32040,-122.641385,45.571972,12,0.7
259172710,259172713,15FEB2023:00:00:00,4223,49417,32050,-122.640745,45.571878,12,0.7
259172710,259172713,15FEB2023:00:00:00,4223,49438,32055,-122.640483,45.571882,12,0.7
259172710,259172713,15FEB2023:00:00:00,4223,49462,32060,-122.640183,45.571887,12,0.7
259172710,259172713,15FEB2023:00:00:00,4223,49488,32065,-122.639865,45.57192,12,0.7
259172710,259172713,15FEB2023:00:00:00,4223,49535,32070,-122.639263,45.571907,12,0.8
259172710,259172713,15FEB2023:00:00:00,4223,49582,32075,-122.638648,45.57189,12,0.7
259172710,259172714,15FEB2023:00:00:00,4223,49624,32084,-122.638127,45.571795,12,0.8
259172710,259172714,15FEB2023:00:00:00,4223,49672,32090,-122.63815,45.571368,12,0.8
259172710,259172714,15FEB2023:00:00:00,4223,49719,32095,-122.638147,45.57093,12,0.7
259172710,259172714,15FEB2023:00:00:00,4223,49762,32100,-122.638175,45.570537,12,0.8
259172710,259172714,15FEB2023:00:00:00,4223,49808,32105,-122.638168,45.570115,12,0.8
259172710,259172714,15FEB2023:00:00:00,4223,49856,32110,-122.638168,45.569672,12,0.8
259172710,259172714,15FEB2023:00:00:00,4223,49903,32115,-122.638163,45.569248,12,0.8
259172710,259172714,15FEB2023:00:00:00,4223,49945,32120,-122.638168,45.56886,12,0.7
259172710,259172715,15FEB2023:00:00:00,4223,49984,32125,-122.638177,45.568495,12,0.7
259172710,259172715,15FEB2023:00:00:00,4223,50002,32130,-122.638175,45.568322,12,0.7
259172710,259172715,15FEB2023:00:00:00,4223,50017,32135,-122.63817,45.568188,12,0.7
259172710,259172716,15FEB2023:00:00:00,4223,50078,32145,-122.638162,45.56763,12,0.8
259172710,259172717,15FEB2023:00:00:00,4223,50095,32170,-122.638158,45.567477,12,0.8
259172710,259172717,15FEB2023:00:00:00,4223,50127,32175,-122.63816,45.567193,12,0.9
259172710,259172717,15FEB2023:00:00:00,4223,50164,32180,-122.638165,45.566853,12,0.8
259172710,259172717,15FEB2023:00:00:00,4223,50192,32185,-122.638195,45.566588,12,0.7
259172710,259172718,15FEB2023:00:00:00,4223,50249,32225,-122.638178,45.566072,12,0.8
259172710,259172718,15FEB2023:00:00:00,4223,50277,32230,-122.638183,45.565807,12,0.8
259172710,259172718,15FEB2023:00:00:00,4223,50291,32235,-122.638178,45.565678,12,0.7
259172710,259172718,15FEB2023:00:00:00,4223,50319,32240,-122.638172,45.56543,12,0.7
259172710,259172718,15FEB2023:00:00:00,4223,50356,32245,-122.638173,45.565102,12,0.8
259172710,259172718,15FEB2023:00:00:00,4223,50395,32250,-122.638177,45.564742,12,0.7
259172710,259172718,15FEB2023:00:00:00,4223,50415,32255,-122.638212,45.564545,12,0.7
259172710,259172719,15FEB2023:00:00:00,4223,50419,32275,-122.638208,45.564497,12,0.7
259172710,259172719,15FEB2023:00:00:00,4223,50422,32280,-122.638212,45.564465,12,0.7
259172710,259172720,15FEB2023:00:00:00,4223,50425,32295,-122.638212,45.564437,12,0.7
259172710,259172720,15FEB2023:00:00:00,4223,50427,32299,-122.638213,45.56442,12,0.7
259172710,259172720,15FEB2023:00:00:00,4223,50427,32300,-122.638213,45.56442,12,0.7
259172710,259172720,15FEB2023:00:00:00,4223,50441,32305,-122.638193,45.564313,12,0.7
259172710,259172721,15FEB2023:00:00:00,4223,50478,32310,-122.638175,45.563985,12,0.7
259172710,259172721,15FEB2023:00:00:00,4223,50513,32315,-122.638173,45.563677,12,0.8
259172710,259172721,15FEB2023:00:00:00,4223,50560,32320,-122.638173,45.563255,12,0.7
259172710,259172721,15FEB2023:00:00:00,4223,50595,32325,-122.638177,45.56291,12,0.7
259172710,259172723,15FEB2023:00:00:00,4223,50690,32370,-122.637885,45.562165,12,0.7
259172710,259172723,15FEB2023:00:00:00,4223,50732,32375,-122.637898,45.561782,12,0.7
259172710,259172723,15FEB2023:00:00:00,4223,50775,32380,-122.6379,45.561403,12,0.7
259172710,259172723,15FEB2023:00:00:00,4223,50823,32385,-122.637897,45.56097,12,0.7
259172710,259172723,15FEB2023:00:00:00,4223,50866,32390,-122.637912,45.56056,12,0.7
259172710,259172723,15FEB2023:00:00:00,4223,50907,32395,-122.637905,45.560205,12,0.7
259172710,259172724,15FEB2023:00:00:00,4223,50945,32400,-122.637908,45.559775,12,0.7
259172710,259172724,15FEB2023:00:00:00,4223,50995,32405,-122.637915,45.559395,12,0.7
259172710,259172724,15FEB2023:00:00:00,4223,51018,32410,-122.637915,45.559142,12,0.7
259172710,259172724,15FEB2023:00:00:00,4223,51024,32415,-122.637918,45.559065,12,0.7
259172710,259172724,15FEB2023:00:00:00,4223,51048,32420,-122.637932,45.558875,12,0.7
259172710,259172725,15FEB2023:00:00:00,4223,51095,32440,-122.637922,45.558433,12,0.7
259172710,259172725,15FEB2023:00:00:00,4223,51138,32445,-122.637925,45.558037,12,0.8
259172710,259172725,15FEB2023:00:00:00,4223,51179,32450,-122.637928,45.557665,12,0.7
259172710,259172726,15FEB2023:00:00:00,4223,51222,32455,-122.637925,45.55728,12,0.7
259172710,259172726,15FEB2023:00:00:00,4223,51266,32460,-122.63793,45.556885,12,0.7
259172710,259172726,15FEB2023:00:00:00,4223,51304,32465,-122.637935,45.55654,12,0.7
259172710,259172726,15FEB2023:00:00:00,4223,51319,32470,-122.637948,45.556388,12,0.7
259172710,259172727,15FEB2023:00:00:00,4223,51322,32565,-122.637953,45.556362,12,0.7
259172710,259172727,15FEB2023:00:00:00,4223,51337,32570,-122.637953,45.556238,12,0.7
259172710,259172727,15FEB2023:00:00:00,4223,51378,32575,-122.637937,45.555882,12,0.7
259172710,259172727,15FEB2023:00:00:00,4223,51413,32580,-122.637955,45.555547,12,0.8
259172710,259172728,15FEB2023:00:00:00,4223,51470,32605,-122.637952,45.555052,12,0.7
259172710,259172728,15FEB2023:00:00:00,4223,51517,32610,-122.637967,45.554627,12,0.8
259172710,259172728,15FEB2023:00:00:00,4223,51540,32615,-122.637978,45.554382,12,0.7
259172710,259172728,15FEB2023:00:00:00,4223,51548,32619,-122.637962,45.554323,12,1.7
259172710,259172728,15FEB2023:00:00:00,4223,51588,32625,-122.637503,45.554245,12,0.7
259172710,259172728,15FEB2023:00:00:00,4223,51615,32630,-122.637095,45.554258,12,0.7
259172710,259172728,15FEB2023:00:00:00,4223,51633,32635,-122.636883,45.554265,12,0.7
259172710,259172728,15FEB2023:00:00:00,4223,51673,32640,-122.636363,45.554262,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61860,34811,-122.663738,45.50655,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61860,34812,-122.663738,45.50655,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61860,34817,-122.663738,45.50655,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61881,34822,-122.663538,45.506547,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61919,34827,-122.663057,45.506538,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61946,34832,-122.662662,45.506528,12,0.7
259172710,259172765,15FEB2023:00:00:00,4223,61952,34837,-122.662552,45.506528,12,0.7
259172710,259172766,15FEB2023:00:00:00,4223,61956,34857,-122.662493,45.506528,12,0.7
259172710,259172766,15FEB2023:00:00:00,4223,61987,34862,-122.662078,45.506525,12,0.7
259172710,259172766,15FEB2023:00:00:00,4223,62037,34867,-122.661427,45.506527,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62101,34872,-122.660597,45.506487,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62162,34877,-122.659848,45.506325,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62217,34882,-122.659257,45.506067,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62258,34887,-122.658837,45.505835,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62297,34892,-122.658733,45.505493,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62334,34897,-122.658755,45.505165,12,0.8
259172710,259172767,15FEB2023:00:00:00,4223,62348,34902,-122.658767,45.505032,12,0.7
259172710,259172767,15FEB2023:00:00:00,4223,62364,34907,-122.658762,45.504922,12,0.9
259172710,259172767,15FEB2023:00:00:00,4223,62381,34912,-122.658552,45.504805,12,0.9
259172710,259172767,15FEB2023:00:00:00,4223,62390,34917,-122.658437,45.5048,12,0.7
259172710,259172768,15FEB2023:00:00:00,4223,62393,34952,-122.658393,45.5048,12,0.7
259172710,259172768,15FEB2023:00:00:00,4223,62398,34957,-122.658322,45.504805,12,0.7
259172710,259172768,15FEB2023:00:00:00,4223,62405,34962,-122.658232,45.504808,12,0.7
259172710,259172768,15FEB2023:00:00:00,4223,62437,34967,-122.657807,45.50482,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62482,34972,-122.657235,45.50476,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62513,34977,-122.656902,45.504592,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62552,34982,-122.65645,45.50445,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62603,34987,-122.655922,45.504167,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62647,34992,-122.655475,45.503922,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62681,34997,-122.655143,45.50372,12,0.7
259172710,259172769,15FEB2023:00:00:00,4223,62695,35002,-122.655005,45.503632,12,0.7
259172710,259172770,15FEB2023:00:00:00,4223,62707,35032,-122.65489,45.503563,12,0.7
259172710,259172770,15FEB2023:00:00:00,4223,62743,35037,-122.654557,45.503332,12,0.7
259172710,259172770,15FEB2023:00:00:00,4223,62785,35042,-122.65437,45.502978,12,0.7
259172710,259172770,15FEB2023:00:00:00,4223,62812,35047,-122.65431,45.50274,12,0.7
259172710,259172770,15FEB2023:00:00:00,4223,62855,35052,-122.65427,45.502355,12,0.7
259172710,259172771,15FEB2023:00:00:00,4223,62912,35057,-122.654268,45.50184,12,0.7
259172710,259172771,15FEB2023:00:00:00,4223,62946,35062,-122.654275,45.501515,12,0.7
259172710,259172772,15FEB2023:00:00:00,4223,62966,35122,-122.654278,45.501347,12,0.7
259172710,259172772,15FEB2023:00:00:00,4223,62998,35127,-122.654177,45.501078,12,1.2
259172710,259172772,15FEB2023:00:00:00,4223,63039,35132,-122.653687,45.500927,12,0.7
259172710,259172772,15FEB2023:00:00:00,4223,63065,35137,-122.65334,45.50084,12,0.7
259172710,259172772,15FEB2023:00:00:00,4223,63084,35142,-122.653127,45.50079,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63198,35152,-122.651772,45.500467,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63269,35157,-122.650932,45.50022,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63339,35162,-122.65006,45.500023,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63402,35167,-122.649285,45.499827,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63463,35172,-122.648765,45.49941,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63523,35177,-122.648387,45.49893,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63581,35182,-122.648297,45.498408,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63634,35187,-122.648322,45.497917,12,0.7
259172710,259172773,15FEB2023:00:00:00,4223,63661,35192,-122.64833,45.497642,12,0.7
259172710,259172774,15FEB2023:00:00:00,4223,63689,35237,-122.648328,45.497412,12,0.7
259172710,259172774,15FEB2023:00:00:00,4223,63738,35242,-122.648313,45.496978,12,0.7
259172710,259172776,15FEB2023:00:00:00,4223,63803,35247,-122.648328,45.496398,12,0.7
259172710,259172776,15FEB2023:00:00:00,4223,63870,35252,-122.648438,45.495797,12,0.7
259172710,259172776,15FEB2023:00:00:00,4223,63935,35257,-122.648552,45.495208,12,0.7
259172710,259172776,15FEB2023:00:00:00,4223,63993,35262,-122.648593,45.494668,12,0.7
259172710,259172776,15FEB2023:00:00:00,4223,64033,35267,-122.648593,45.494277,12,0.7
259172710,259172776,15FEB2023:00:00:00,4223,64050,35272,-122.648592,45.494102,12,0.7
259172710,259172777,15FEB2023:00:00:00,4223,64053,35287,-122.64859,45.494077,12,0.7
259172710,259172777,15FEB2023:00:00:00,4223,64089,35292,-122.648573,45.493782,12,0.7
259172710,259172777,15FEB2023:00:00:00,4223,64135,35297,-122.64855,45.49336,12,0.7
259172710,259172779,15FEB2023:00:00:00,4223,64172,35302,-122.648545,45.493018,12,0.7
259172710,259172779,15FEB2023:00:00:00,4223,64186,35307,-122.648543,45.492862,12,0.7
259172710,259172779,15FEB2023:00:00:00,4223,64201,35312,-122.648545,45.492755,12,0.7
259172710,259172779,15FEB2023:00:00:00,4223,64247,35317,-122.648548,45.492363,12,0.7
259172710,259172779,15FEB2023:00:00:00,4223,64298,35322,-122.648595,45.491893,12,0.7
259172710,259172779,15FEB2023:00:00:00,4223,64327,35327,-122.64865,45.491583,12,0.7
259172710,259172780,15FEB2023:00:00:00,4223,64389,35347,-122.648633,45.491065,12,0.7
259172710,259172780,15FEB2023:00:00:00,4223,64426,35352,-122.648642,45.49071,12,0.7
259172710,259172780,15FEB2023:00:00:00,4223,64437,35357,-122.648642,45.490577,12,0.7
259172710,259172781,15FEB2023:00:00:00,4223,64444,35392,-122.648642,45.490535,12,0.6
259172710,259172781,15FEB2023:00:00:00,4223,64481,35397,-122.648417,45.4903,12,0.7
